id_bien;numero_voie;type_voie;voie;surface_carrez;type_local;nombre_pieces;code_departement;code_commune
25828;21;AV;DU GEN DE GAULLE;23.06;Appartement;1;93;064
25829;45;RUE;DU GEN LECLERC;71;Appartement;3;93;064
25830;87;RUE;MARCEAU;57.25;Appartement;3;93;048
25831;13;RUE;DE LA RENARDIERE;63.57;Maison;5;93;048
25832;39;RUE;CARNOT;93.27;Appartement;5;93;048
25833;59;RUE;DE LA FRATERNITE;17;Appartement;1;93;048
25834;70;AV;FAIDHERBE;73.46;Appartement;3;93;048
25835;21;RUE;DU CAPITAINE DREYFUS;45.4;Appartement;2;93;048
25836;1;RUE;DE NEUILLY;24.18;Appartement;2;93;077
25837;26;BD;ROUGET DE LISLE;99.6;Appartement;2;93;048
25838;47;AV;DU RAINCY;63;Appartement;3;93;077
25839;41;AV;DU RAINCY;77.35;Appartement;3;93;077
25840;57;RUE;ERNEST SAVART;26.3;Appartement;1;93;048
25841;14;AV;OUTREBON;56.57;Appartement;3;93;077
25842;14;PL;CARNOT;17.2;Appartement;1;93;064
25843;180;GR;GRANDE RUE;90.01;Appartement;4;93;077
25844;85;RUE;DE LA SOLIDARITE;77.28;Appartement;4;93;048
25845;18;RUE;EMILE REYNAUD;52.12;Appartement;2;93;048
25846;141;RUE;VICTOR HUGO;64.11;Appartement;3;93;064
25847;9;RUE;CARNOT;22.15;Appartement;2;93;048
25848;9;PL;DU GENERAL DE GAULLE;83.41;Appartement;4;93;048
25849;77;AV;ANATOLE FRANCE;30.47;Appartement;2;93;077
25850;6;RUE;MARGUERITE YOURCENAR;19.71;Appartement;1;93;048
25851;27;RUE;DES CHANTEREINES;49.58;Appartement;2;93;048
25852;43;RUE;LENAIN DE TILLEMONT;60.41;Appartement;3;93;048
25853;12;RUE;RAPATEL;28.8;Appartement;2;93;048
25854;7;RUE;DU POTAGER;25.68;Appartement;1;93;077
25855;183;BD;ARISTIDE BRIAND;54.61;Appartement;3;93;048
25856;134;RUE;BABEUF;48.97;Appartement;2;93;048
25857;99;RUE;DE ROMAINVILLE;42.49;Appartement;2;93;048
25858;13;RUE;DES MYOSOTIS;88.25;Appartement;4;93;064
25859;93;BD;D AULNAY;32.18;Appartement;1;93;077
25860;131;RUE;DE PARIS;34.6;Appartement;2;93;048
25861;39;BD;P VAILLANT COUTURIER;52.75;Appartement;3;93;048
25862;40;AV;PASTEUR;28.45;Appartement;1;93;048
25863;2;RUE;POTTIER;54.26;Appartement;2;93;077
25864;23;RUE;MARC VIEVILLE;85.05;Appartement;4;93;077
25865;1;RUE;POUSSIN;103.59;Appartement;4;93;077
25866;110;AV;DU PRESIDENT WILSON;63.59;Appartement;3;93;048
25867;131;RUE;DE PARIS;47.56;Appartement;2;93;048
25868;12;RUE;COLBERT;15.7;Appartement;1;93;048
25869;37;BD;ROUGET DE LISLE;49.1;Appartement;3;93;048
25870;6;RUE;BONOUVRIER;168.6;Appartement;4;93;048
25871;39;RUE;GAMBETTA;53.41;Appartement;2;93;048
25872;15;RUE;DU MARAIS;59.8;Appartement;2;93;048
25873;14;RUE;VALENTIN HAUY;66.9;Appartement;3;93;064
25874;6;RUE;DES MYOSOTIS;52.82;Appartement;2;93;064
25875;10;RUE;HURAUT;32.8;Appartement;1;93;077
25876;1;ALL;D OBERNAI;81.51;Appartement;4;93;064
25877;36;BD;CHANZY;61.7;Appartement;3;93;048
25878;50;RUE;MOLIERE;27.13;Appartement;1;93;048
25879;12;MAIL;DU CENTRE VILLE;50.67;Appartement;3;93;064
25880;33;RUE;SAINT DENIS;76.32;Appartement;4;93;064
25881;21;RUE;DESIRE CHEVALIER;55.35;Appartement;3;93;048
25882;29;AV;DU GEN DE GAULLE;74.13;Appartement;3;93;064
25883;41;RUE;DE ROMAINVILLE;72.8;Appartement;4;93;048
25884;96;GR;GRANDE RUE;43.6;Appartement;2;93;077
25885;6;RUE;BEAUMARCHAIS;40.04;Appartement;2;93;048
25886;11;RUE;DU QUATRIEME ZOUAVE;19.37;Appartement;1;93;064
25887;21;AV;DE L OUEST;77.95;Appartement;3;93;064
25888;39;RUE;RICHARD GARDEBLED;80.35;Appartement;4;93;064
25889;20;RUE;DU SERGENT GODEFROY;61.57;Appartement;3;93;048
25890;2;ALL;FRANCIS POULENC;50.21;Appartement;2;93;064
25891;40;RUE;DU SERGENT BOBILLOT;33.72;Appartement;2;93;048
25892;134;RUE;SAINT DENIS;61.69;Appartement;4;93;048
25893;28;BD;ARISTIDE BRIAND;46.76;Appartement;2;93;048
25894;11;RUE;DIDEROT;73.77;Appartement;3;93;048
25895;25;AV;OUTREBON;30.27;Appartement;2;93;077
25896;1;ALL;DE SAVERNE;66.04;Appartement;3;93;064
25897;38;RUE;DE VINCENNES;30.69;Appartement;2;93;048
25898;54;RUE;ROBESPIERRE;85.2;Appartement;3;93;048
25899;9;RUE;DES MYOSOTIS;98.72;Appartement;5;93;064
25900;14;PL;CARNOT;19.4;Appartement;1;93;064
25901;10;GR;GRANDE RUE;26.2;Appartement;1;93;077
25902;33;RUE;DES TULIPIERS;40.14;Appartement;2;93;064
25903;116;RUE;DE LAGNY;23.69;Appartement;1;93;048
25904;16;RUE;DE SAINT ANTOINE;71.35;Maison;3;93;048
25905;9;RUE;DES EPERNONS;102.72;Appartement;3;93;048
25906;42;RUE;EDOUARD VAILLANT;78.62;Appartement;3;93;048
25907;187;RUE;LENAIN DE TILLEMONT;77.2;Maison;3;93;048
25908;30;RUE;HONORE DE BALZAC;63.3;Appartement;3;93;048
25909;27;RUE;DESGRANGES;38.83;Appartement;3;93;048
25910;180;GR;GRANDE RUE;85.4;Appartement;4;93;077
25911;3;RUE;ROGER RAMEAU;30.2;Appartement;1;93;064
25912;3;RUE;D'AURION;18.96;Appartement;1;93;064
25913;162;GR;GRANDE RUE;22.17;Appartement;1;93;077
25914;15;RUE;CLOTILDE GAILLARD;35.89;Appartement;1;93;048
25915;35;AV;GUSTAVE RODET;61.11;Appartement;3;93;077
25916;19;RUE;DES DEUX COMMUNES;37.29;Appartement;2;93;048
25917;17;RUE;DANTON;25.65;Appartement;1;93;064
25918;3;RUE;D'AURION;29.02;Appartement;2;93;064
25919;2;RUE;HUSSENET;88.4;Appartement;4;93;064
25920;72;BD;JEANNE D ARC;14.01;Appartement;1;93;048
25921;13;AV;PAUL LANGEVIN;28.8;Appartement;2;93;048
25922;1;RUE;MARCEAU;22.58;Appartement;1;93;048
25923;13;RUE;JEAN ALLEMANE;76.03;Appartement;4;93;064
25924;38;RUE;RAPATEL;32.72;Appartement;2;93;048
25925;5;RUE;LUCIEN PIRON;54.3;Appartement;2;93;064
25926;53;RUE;ROBESPIERRE;23.01;Appartement;1;93;048
25927;106;BD;CHANZY;30.37;Appartement;2;93;048
25928;11;RUE;DU QUATRIEME ZOUAVE;19.5;Appartement;1;93;064
25929;11;BD;ARISTIDE BRIAND;32.11;Appartement;1;93;048
25930;3;RUE;ROGER RAMEAU;60.97;Appartement;3;93;064
25931;17;RUE;PASCAL;46.46;Appartement;2;93;064
25932;110;AV;DU PRESIDENT WILSON;60.17;Appartement;3;93;048
25933;85;AV;DE ROSNY;55.08;Appartement;3;93;077
25934;4;ALL;ARTHUR HONEGGER;66.94;Appartement;4;93;064
25935;78;RUE;COLMET LEPINAY;29.62;Appartement;2;93;048
25936;66;AV;DE LA REPUBLIQUE;17.07;Appartement;1;93;064
25937;18;RUE;CONDORCET;21.05;Appartement;1;93;048
25938;28;RUE;LAVOISIER;86.72;Appartement;4;93;064
25939;19;RUE;DES CAILLOTS;51.04;Appartement;2;93;048
25940;27;RUE;CLOTILDE GAILLARD;53.53;Appartement;3;93;048
25941;90;RUE;DU MOULIN A VENT;59.66;Appartement;3;93;048
25942;54;RUE;DE LA MONTAGNE SAVART;48.42;Appartement;2;93;077
25943;1;RUE;LUCIEN PIRON;96.17;Appartement;5;93;064
25944;7;RUE;DIDIER DAURAT;51.49;Appartement;3;93;048
25945;28;RUE;DE LA REVOLUTION;67.06;Appartement;3;93;048
25946;83;RUE;HOCHE;106.25;Maison;5;93;048
25947;50;RUE;MOLIERE;25.73;Appartement;1;93;048
25948;13;RUE;MICHELET;34.04;Appartement;2;93;048
25949;48;BD;HENRI BARBUSSE;19.71;Appartement;2;93;048
25950;46;RUE;DU PLATEAU;75.69;Appartement;4;93;048
25951;24;RUE;HUSSENET;97;Appartement;4;93;064
25952;62;RUE;BERNARD GANTE;23.75;Appartement;1;93;077
25953;3;RUE;DU CENTENAIRE;30.06;Appartement;2;93;048
25954;87;RUE;DU SERGENT BOBILLOT;20;Appartement;1;93;048
25955;162;RUE;DE ROMAINVILLE;13.39;Appartement;1;93;048
25956;14;PL;CARNOT;18.02;Appartement;1;93;064
25957;8;ALL;GAMBETTA;46.6;Appartement;3;93;077
25958;124;BD;DE LA BOISSIERE;55.29;Appartement;3;93;048
25959;22;RUE;DE LA DEFENSE;43.11;Appartement;2;93;048
25960;18;AV;WALWEIN;41.16;Appartement;2;93;048
25961;11;RUE;BUFFON;41.09;Appartement;2;93;048
25962;39;RUE;ALEXIS LEPERE;23.4;Appartement;1;93;048
25963;18;RUE;DE VINCENNES;85.36;Appartement;4;93;048
25964;27;RUE;ALEXIS LEPERE;21.27;Appartement;1;93;048
25965;119;RUE;DE ROSNY;76.05;Appartement;4;93;048
25966;11;RUE;DESIRE CHARTON;55.66;Appartement;3;93;048
25967;101;RUE;JEAN LOLIVE;63.5;Appartement;4;93;048
25968;12;RUE;BERNARD GANTE;21.55;Appartement;1;93;077
25969;13;RUE;MARCEAU;106.97;Appartement;4;93;048
25970;31;AV;DE ROSNY;55.52;Appartement;3;93;077
25971;53;RUE;DU VAL D OSNE;21.8;Appartement;1;94;069
25972;16;AV;ALBERT 1ER;41.64;Appartement;3;94;068
25973;13;AV;DES ARTS;304.8;Maison;9;94;068
25974;36;AV;FUSILLES DE CHATEAUBRIANT;59.44;Appartement;3;94;068
25975;4;RUE;HALIFAX;73.81;Appartement;3;94;042
25976;19;QUAI;BLANQUI;17.54;Appartement;1;94;002
25977;29;AV;DE CONDE;49.72;Appartement;3;94;068
25978;32;AV;DU MAL LYAUTEY;63.67;Appartement;5;94;068
25979;49;RUE;MARCEL BOURDARIAS;59.69;Appartement;3;94;002
25980;83;AV;DU BAC;61.93;Appartement;3;94;068
25981;15;AV;BALZAC;77.14;Maison;3;94;068
25982;89;RUE;CONDORCET;19.97;Appartement;1;94;046
25983;73;BD;DE LA MARNE;57.36;Appartement;2;94;068
25984;197;RUE;DE PARIS;34.92;Appartement;2;94;018
25985;12;AV;DU NOUVEAU MONDE;60.83;Appartement;3;94;028
25986;16;AV;DU GEN MALLERET JOINVILLE;55.4;Appartement;3;94;002
25987;2;AV;JEAN D ESTIENNE D ORVES;53.73;Appartement;3;94;042
25988;21;RUE;DE L UNION;34.54;Appartement;2;94;002
25989;34;BD;DU MAL LECLERC;50.01;Appartement;3;94;042
25990;108;RUE;VERON;57.41;Appartement;3;94;002
25991;1;BD;DE CRETEIL;105.1;Appartement;4;94;068
25992;71;RUE;CARNOT;63.03;Appartement;3;94;046
25993;5;RUE;GEORGE SAND;18.61;Appartement;2;94;068
25994;32;AV;MAL DE LATTRE DE TASSIGNY;43.92;Appartement;2;94;069
25995;13;RUE;DE L ABBAYE;88.53;Appartement;5;94;068
25996;71;RUE;CARNOT;65.39;Appartement;3;94;046
25997;1;RUE;GUERIN;32.06;Appartement;2;94;018
25998;149;RUE;DU MARECHAL LECLERC;35.76;Appartement;2;94;069
25999;20;RUE;FELIX EBOUE;72.52;Maison;4;94;002
26000;17;BD;MAURICE BERTEAUX;46.6;Appartement;2;94;068
26001;134;RUE;DE PARIS;37.21;Appartement;3;94;018
26002;13;RUE;ALBERT DE MUN;59.34;Appartement;3;94;068
26003;18;RUE;HENRI BARBUSSE;40.35;Appartement;2;94;042
26004;28;AV;JEAN JAURES;28.06;Appartement;1;94;068
26005;2;AV;CHARLES PATHE;26.25;Appartement;2;94;042
26006;95;AV;DU GENERAL LECLERC;24.72;Appartement;2;94;046
26007;17;RUE;GABRIELLE;41.7;Appartement;2;94;018
26008;13;RUE;ALBERT DE MUN;58.03;Appartement;3;94;068
26009;56;AV;DU MIDI;52.59;Appartement;2;94;068
26010;30;;DNE DE CHATEAU GAILLARD;62.06;Appartement;4;94;046
26011;1;RUE;MARIN LA MESLEE;81.95;Appartement;4;94;028
26012;67;RUE;DU MARECHAL LECLERC;36.29;Appartement;3;94;069
26013;4;RUE;DU PARC;36.88;Appartement;2;94;018
26014;3;RUE;DE L EGALITE;19.6;Appartement;1;94;042
26015;11;RUE;DE PARIS;48.57;Appartement;2;94;018
26016;5;RUE;ROGER MORDREL;70.64;Appartement;4;94;002
26017;15;AV;DE CHANZY;83.44;Appartement;4;94;068
26018;99;AV;DU GENERAL LECLERC;72.1;Appartement;3;94;046
26019;2;PL;SALANSON;40.48;Appartement;2;94;046
26020;2;RUE;BABEUF;81.25;Appartement;4;94;002
26021;12;RUE;REPUBLIQUE;20.45;Appartement;1;94;018
26022;12;QUAI;DU PARC;31.39;Appartement;1;94;068
26023;7;AV;STINVILLE;96.48;Appartement;4;94;018
26024;266;RUE;DU MARECHAL LECLERC;9.71;Appartement;1;94;069
26025;16;QUAI;FERNAND SAGUET;68.11;Appartement;3;94;046
26026;7;;DNE DE CHATEAU GAILLARD;40.76;Appartement;2;94;046
26027;18;RUE;OLYMPE DE GOUGES;59.6;Appartement;3;94;002
26028;1;RUE;BOUGLIONE;49.7;Appartement;2;94;011
26029;47;RUE;MAURICE LISSAC;44.53;Appartement;2;94;046
26030;17;RUE;DE LA PORTE DE BRIE;63.4;Appartement;3;94;028
26031;56;RUE;DES ECOLES;100.3;Maison;4;94;028
26032;7;RUE;DU GEN DE LARMINAT;50;Appartement;2;94;028
26033;56;RUE;VICTOR HUGO;71.02;Appartement;3;94;046
26034;2;MAIL;DE LA RESISTANCE;69.64;Appartement;4;94;011
26035;25;RUE;DE SEINE;33;Appartement;1;94;002
26036;6;RUE;MARCEL SEMBAT;16.52;Appartement;1;94;002
26037;32;RUE;EDMOND NOCARD;33.18;Appartement;2;94;069
26038;6;ALL;DES ACACIAS;56.92;Appartement;4;94;028
26039;272;RUE;DU MARECHAL LECLERC;14.51;Appartement;1;94;069
26040;12;RUE;VAUTIER;56;Appartement;3;94;042
26041;1;PL;DU PETIT PONT;36.77;Appartement;1;94;002
26042;9;AV;DE LIEGE;40.45;Appartement;2;94;068
26043;7;RUE;DE SULLY;44.73;Appartement;3;94;018
26044;41;AV;DU GENERAL GALLIENI;35.01;Appartement;1;94;042
26045;9;AV;FRANCIS GARNIER;18.54;Appartement;1;94;068
26046;3;RUE;CLAUDE MONET;53.6;Appartement;2;94;028
26047;7;RUE;DU GEN DE LARMINAT;68.86;Appartement;3;94;028
26048;78;AV;DE LA REPUBLIQUE;46.09;Appartement;2;94;046
26049;112;AV;DU BAC;60.14;Appartement;3;94;068
26050;5;AV;DE LA GRANGE;88.11;Appartement;4;94;068
26051;24;RUE;DES EPINETTES;58.07;Appartement;3;94;069
26052;15;RUE;DES CHAMPS CORBILLY;45.57;Appartement;2;94;046
26053;25;RUE;DE PARIS;75.5;Appartement;4;94;028
26054;15;AV;DE PARIS;115;Maison;5;94;011
26055;25;RUE;MARCEL SEMBAT;34.26;Appartement;2;94;002
26056;5;VOIE;FELIX EBOUE;77.2;Appartement;4;94;028
26057;17;RUE;ADRIEN DAMALIX;47.92;Appartement;3;94;069
26058;18;RUE;BLANCHE;47.68;Appartement;3;94;002
26059;10;RUE;MARIUS DELCHER;83.15;Appartement;3;94;018
26060;53;RUE;DU VAL D OSNE;50.43;Appartement;3;94;069
26061;103;RUE;DU MARECHAL LECLERC;29.57;Appartement;1;94;069
26062;89;RUE;DE NORMANDIE;23.84;Appartement;1;94;046
26063;3;RUE;PRESIDENT KENNEDY;77.65;Appartement;4;94;002
26064;118;AV;MAHIEU;28.8;Appartement;1;94;068
26065;74;AV;GABRIEL PERI;60.81;Appartement;3;94;068
26066;137;RUE;DE PARIS;38.4;Appartement;2;94;018
26067;29;RUE;PIERRON;86.42;Appartement;4;94;028
26068;91;AV;LAFERRIERE;38.39;Appartement;2;94;028
26069;95;AV;DU GENERAL LECLERC;24.42;Appartement;2;94;046
26070;16;QUAI;FERNAND SAGUET;23.25;Appartement;1;94;046
26071;95;RUE;ETIENNE DOLET;71.27;Appartement;3;94;002
26072;51;AV;JOFFRE;28.2;Appartement;1;94;068
26073;13;RUE;PAUL ELUARD;45.07;Appartement;3;94;018
26074;1;SQ;BENJAMIN MOLOISE;45.9;Appartement;2;94;028
26075;31;RUE;DE L UNION;32.52;Appartement;2;94;002
26076;3;RUE;VASSAL;19.64;Appartement;1;94;068
26077;5;RUE;HALIFAX;77.56;Appartement;3;94;042
26078;50;AV;DE LA LIBERATION;49.26;Appartement;2;94;068
26079;55;RUE;BOURDIGNON;62.15;Appartement;3;94;068
26080;22;CHE;LATERAL;118.02;Appartement;3;94;002
26081;9;RUE;DU GAL DE LACHARRIERE;76.81;Appartement;3;94;028
26082;23;RUE;PIERRE SEMARD;17.08;Appartement;2;94;046
26083;9;RUE;JOSEPH FRANCESCHI;67.09;Appartement;3;94;002
26084;30;AV;DE BOISSY;43.31;Appartement;2;94;011
26085;41;RUE;RASPAIL;73.01;Appartement;3;94;002
26086;1;ALL;MARGUERITE YOURCENAR;53.93;Appartement;2;94;002
26087;158;AV;DU GENERAL LECLERC;46.96;Appartement;3;94;068
26088;9;RUE;EMILE GOEURY;23.57;Appartement;1;94;002
26089;5;RUE;EMMANUEL KANT;29;Appartement;1;94;002
26090;158;AV;DU GENERAL LECLERC;55.01;Appartement;3;94;068
26091;21;SQ;EDISON;65.18;Appartement;3;94;028
26092;158;AV;DU GENERAL LECLERC;46.48;Appartement;3;94;068
26093;6;AV;MAL DE LATTRE DE TASSIGNY;71.78;Appartement;3;94;069
26094;3;ALL;MOULIN DES CORBEAUX;49.27;Appartement;2;94;069
26095;9;RUE;DU CHATEAU;67.36;Appartement;3;94;028
26096;3;AV;LEOPOLD SEDAR SENGHOR;70.2;Appartement;3;94;068
26097;12;RUE;DE LA PLUMERETTE;57.21;Appartement;3;94;028
26098;48;AV;DE TUNIS;28.45;Appartement;1;94;068
26099;84;RUE;ETIENNE DOLET;56.02;Appartement;3;94;002
26100;44;RUE;RASPAIL;60.25;Appartement;3;94;002
26101;26;RUE;EMILE EUDES;36.4;Appartement;3;94;002
26102;1;RUE;CHABERT;38.73;Appartement;2;94;046
26103;39;RUE;DELAPORTE;63.02;Appartement;4;94;046
26104;231;AV;DU GENERAL LECLERC;63.02;Appartement;3;94;046
26105;39;RUE;RAYMOND JACLARD;50.3;Appartement;2;94;002
26106;56;AV;MAGELLAN;76.1;Appartement;4;94;028
26107;98;AV;MAL DE LATTRE DE TASSIGNY;21.02;Appartement;1;94;028
26108;13;RUE;DE PARIS;20.08;Appartement;1;94;018
26109;73;RUE;DE CHARENTON;34.21;Appartement;1;94;002
26110;5;VOIE;FELIX EBOUE;58.8;Appartement;3;94;028
26111;11;RUE;DES BUTTES;40.77;Appartement;3;94;028
26112;113;AV;GAMBETTA;77.89;Appartement;4;94;046
26113;1;RUE;DE PROVENCE;70.04;Appartement;4;94;068
26114;32;RUE;DES REMISES;55.41;Appartement;4;94;068
26115;29;RUE;EUGENE SUE;64.54;Appartement;3;94;046
26116;14;AV;DU MIDI;45.25;Appartement;2;94;068
26117;47;RUE;MAURICE LISSAC;45.68;Appartement;2;94;046
26118;29;AV;GAMBETTA;31.04;Appartement;1;94;046
26119;14;AV;DU PROFESSEUR CADIOT;74.34;Appartement;4;94;046
26120;12;RUE;DU DAUPHINE;49.68;Appartement;3;94;068
26121;3;AV;GENERAL DE GAULLE;68.79;Appartement;3;94;018
26122;17;RUE;DE LA PLUMERETTE;52.09;Appartement;2;94;028
26123;10;RUE;DE LA PERCHE;35.99;Appartement;2;94;002
26124;21;RUE;VICTOR HUGO;60.9;Appartement;3;94;046
26125;1;PL;DU PETIT PONT;53.11;Appartement;2;94;002
26126;57;AV;GEORGES CLEMENCEAU;66.47;Appartement;4;94;046
26127;42;AV;DE BONNEUIL;69.05;Appartement;3;94;068
26128;1;RUE;DELERUE;16.75;Appartement;1;94;068
26129;40;RUE;DES SARRAZINS;88.93;Appartement;4;94;028
26130;26;RUE;SAINT HILAIRE;71.47;Appartement;3;94;068
26131;21;BD;DU MAL LECLERC;60;Appartement;3;94;042
26132;3;BD;DU GENERAL FERRIE;52.2;Appartement;2;94;068
26133;52;AV;DU GENERAL DE GAULLE;53.4;Appartement;3;94;046
26134;41;AV;MARINVILLE;57.6;Appartement;2;94;068
26135;18;AV;DES SAPINS;18.06;Appartement;1;94;068
26136;121;RUE;MARCELIN BERTHELOT;90.67;Maison;5;94;002
26137;37;AV;DES FALONNIERES;79.36;Appartement;5;94;068
26138;50;AV;DE L ALMA;54.86;Appartement;3;94;068
26139;37;QUAI;CARRIERES;66.75;Appartement;3;94;018
26140;35;AV;DE GRAVELLE;17.81;Appartement;1;94;018
26141;22;RUE;DE COTONOU;64.39;Appartement;3;94;028
26142;52;QUAI;FERNAND SAGUET;44.43;Appartement;2;94;046
26143;3;RUE;PRESIDENT KENNEDY;60.6;Appartement;3;94;002
26144;54;RUE;LOUIS BRAILLE;31.28;Appartement;2;94;068
26145;74;RUE;CHEVREUL;52.23;Appartement;2;94;046
26146;9;RUE;GABRIEL FAURE;75.25;Appartement;4;94;028
26147;12;RUE;DU PRESIDENT KENNEDY;67.26;Appartement;3;94;018
26148;48;RUE;GROUPE MANOUCHIAN;44.28;Appartement;2;94;002
26149;10;AV;JOYEUSE;84.6;Appartement;4;94;042
26150;9;AV;FRANCIS GARNIER;26.8;Appartement;1;94;068
26151;59;RUE;DU MARECHAL LECLERC;39.4;Appartement;3;94;069
26152;10;RUE;DE SULLY;81.12;Appartement;4;94;018
26153;35;RUE;GABRIEL PERI;56.8;Appartement;2;94;018
26154;42;RUE;DE PARIS;38.94;Appartement;2;94;018
26155;25;RUE;DE VERDUN;24.97;Appartement;1;94;018
26156;21;RUE;VICTOR HUGO;26.04;Appartement;2;94;046
26157;2;QUAI;PIERRE BROSSOLETTE;43.93;Appartement;7;94;042
26158;85;AV;FOCH;57.8;Appartement;3;94;068
26159;40;AV;DU COLONEL FABIEN;60.02;Appartement;3;94;011
26160;9;AV;FRANCOIS MITTERRAND;18.09;Appartement;1;94;028
26161;92;RUE;VAILLANT COUTURIER;33.63;Appartement;1;94;002
26162;14;AV;DU PROFESSEUR CADIOT;73.25;Appartement;4;94;046
26163;8;RUE;CHARLES DE GAULLE;44.26;Appartement;3;94;002
26164;19;QUAI;BLANQUI;19.05;Appartement;1;94;002
26165;9;RUE;FRAGONARD;26.88;Appartement;2;94;069
26166;22;RUE;SAINT FIACRE;80.71;Appartement;2;94;068
26167;152;RUE;DE PARIS;35.72;Appartement;1;94;018
26168;12;AV;DU CHATEAU;37.7;Appartement;2;94;068
26169;106;AV;DU GENERAL DE GAULLE;24.02;Appartement;1;94;046
26170;7;RUE;SAINT SIMON;66.4;Appartement;3;94;028
26171;21;RUE;DE VERDUN;24;Appartement;2;94;018
26172;29;;DNE DE CHATEAU GAILLARD;60.9;Appartement;4;94;046
26173;5;RUE;ROGER MORDREL;67.51;Appartement;4;94;002
26174;12;VLA;ST PIERRE;55.68;Appartement;3;94;018
26175;96;AV;DU GENERAL LECLERC;47.16;Appartement;3;94;046
26176;1;VLA;MONTGOLFIER;37.27;Appartement;2;94;069
26177;18;RUE;ARISTIDE BRIAND;82.51;Appartement;4;94;068
26178;23;RUE;CARNOT;13.08;Appartement;1;94;046
26179;93;AV;LAFERRIERE;17.33;Appartement;1;94;028
26180;4;RUE;MARTHE CHENAL;21.22;Appartement;1;94;069
26181;83;RUE;DU 11 NOVEMBRE 1918;63.51;Appartement;3;94;046
26182;28;RUE;EUGENE RENAULT;65.11;Appartement;3;94;046
26183;41;AV;MAL DE LATTRE DE TASSIGNY;88.55;Appartement;4;94;028
26184;7;RUE;MERCURE;81.55;Appartement;5;94;046
26185;89;RUE;VERON;31.08;Appartement;2;94;002
26186;9;SQ;JEAN PIERRE MARTINEZ;61.8;Appartement;3;94;028
26187;11;AV;DU BOIS GUIMIER;49.01;Appartement;2;94;068
26188;43;RUE;DE VERDUN;105.77;Appartement;4;94;018
26189;46;RUE;DE LA BELLE IMAGE;37.75;Appartement;2;94;046
26190;14;AV;DU PROFESSEUR CADIOT;74.02;Appartement;4;94;046
26191;12;VLA;ST PIERRE;56.52;Appartement;3;94;018
26192;147;RUE;DU GENERAL LECLERC;40.81;Appartement;2;94;028
26193;37;RUE;GABRIEL PERI;37.8;Appartement;2;94;018
26194;51;RUE;DU VAL D OSNE;42.81;Appartement;2;94;069
26195;38;QUAI;CARRIERES;66.05;Appartement;1;94;018
26196;30;;DNE DE CHATEAU GAILLARD;42.01;Appartement;2;94;046
26197;25;RUE;REPUBLIQUE;64.48;Appartement;4;94;018
26198;24;AV;DE LA REPUBLIQUE;39.02;Appartement;2;94;046
26199;5;AV;DU RAINCY;20.69;Appartement;1;94;068
26200;11;RUE;DES PONTONS;59.81;Appartement;3;94;002
26201;117;RUE;DE PARIS;35.16;Appartement;2;94;018
26202;99;AV;DU GENERAL LECLERC;79.85;Appartement;4;94;046
26203;4;RUE;GABRIEL PERI;18.62;Appartement;2;94;018
26204;9;RUE;JEAN MERMOZ;38.15;Appartement;2;94;042
26205;2;RUE;GEORGES GAUME;85.05;Appartement;5;94;046
26206;5;RUE;FRANCOISE DOLTO;94.15;Appartement;4;94;011
26207;17;AV;DE JOINVILLE;39.04;Maison;3;94;042
26208;18;RUE;VOLTAIRE;56.93;Appartement;3;94;002
26209;14;RUE;DU PRESIDENT KENNEDY;40.39;Appartement;2;94;018
26210;7;RUE;MERCURE;56.14;Appartement;3;94;046
26211;8;AV;DU BOIS GUIMIER;29.04;Appartement;1;94;068
26212;47;RUE;VICTOR HUGO;86.45;Appartement;4;94;046
26213;7;RUE;PAUL GAUGUIN;74.87;Appartement;3;94;028
26214;12;PL;HENRI D ASTIER;85.41;Appartement;4;94;018
26215;136;AV;LAFERRIERE;25.36;Appartement;2;94;028
26216;31;RUE;DU VAL D OSNE;28.8;Appartement;1;94;069
26217;4;RUE;DE L'ARCHEVECHE;52.21;Appartement;3;94;018
26218;29;RUE;EUGENE SUE;16.5;Appartement;1;94;046
26219;19;RUE;PAUL BERT;47.24;Appartement;2;94;046
26220;127;RUE;DE PARIS;50.49;Appartement;3;94;018
26221;7;AV;CHARLES PEGUY;133.03;Maison;6;94;068
26222;160;RUE;DE PARIS;31.81;Appartement;1;94;018
26223;5;RUE;GEORGES GAUME;45.04;Appartement;2;94;046
26224;3;RUE;SAINT SIMON;78.6;Appartement;4;94;028
26225;43;RUE;EMILE ZOLA;77.56;Appartement;3;94;002
26226;27;AV;ANATOLE FRANCE;70.24;Appartement;3;94;018
26227;10;RUE;VICTOR BASCH;57.55;Appartement;3;94;018
26228;103;RUE;DU MARECHAL LECLERC;35.54;Appartement;2;94;069
26229;17;RUE;DU MARECHAL JUIN;47.14;Appartement;2;94;046
26230;13;AV;DU COMMANDANT RIVIERE;19.57;Appartement;1;94;068
26231;9001;;RES DULAC PLAISANCE;50.03;Appartement;3;94;046
26232;14;RUE;LT VAISSEAU ESTIENNE ORVES;55.58;Appartement;3;94;046
26233;20;AV;MAL DE LATTRE DE TASSIGNY;58.8;Appartement;3;94;069
26234;20;RUE;MARC SANGNIER;50.94;Appartement;3;94;046
26235;262;RUE;DU MARECHAL LECLERC;36.21;Appartement;2;94;069
26236;1;AV;DU CHEMIN DE PRESLES;37.08;Appartement;1;94;069
